bytes_per_client_round,class_gap_proxy,config_anchor_normalize,config_anchor_size,config_bandwidth,config_class_sep,config_classical_bandwidth,config_classical_sketch_dim,config_common_policy,config_cov_boost,config_data_structure,config_dataset,config_dataset_path,config_depol_p,config_depol_std,config_dirichlet_alpha,config_hop_dim,config_hop_weight,config_n_classes,config_n_test,config_n_train,config_obs_per_client,config_observable_overlap,config_observables,config_participation,config_readout_p,config_readout_std,config_seed,config_shot_noise_scale,config_shots,config_sketch_dim,config_wrong_shift,distortion_proxy,elapsed_sec,final_acc,final_balanced_acc,method,run
11564,0.25541607239681763,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.3749344605373167,14.926287174224854,0.11444999999999998,0.11449997723301855,wrong_schema,final_fullclass_cifar10_seed3
7724,2.2251828622565317,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,16.108994007110596,0.44623333333333337,0.44761682461185764,qproto_cproto,final_fullclass_cifar10_seed3
11564,2.2251828622565317,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,19.744266271591187,0.4483333333333334,0.4496833206387265,qproto_chop,final_fullclass_cifar10_seed3
20524,3.9591369915891845,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,18.206350088119507,0.4523999999999999,0.45384932458330507,qproto_masked,final_fullclass_cifar10_seed3
24364,3.9591369915891845,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,16.258809328079224,0.4522166666666667,0.45369915006450307,qproto_masked_hop,final_fullclass_cifar10_seed3
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,11.932503700256348,0.11736666666666669,0.12358493942067142,fedavg_forced,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,11.748832702636719,0.11628333333333334,0.12267155523559932,fedprox_forced,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,10.411578178405762,0.14983333333333332,0.15003051466924094,fedadam_forced,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,10.191753387451172,0.25825,0.26162588014439725,fedavg_schema,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,10.071071863174438,0.2557333333333333,0.2592847916723523,fedprox_schema,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,10.307220458984375,0.28501666666666664,0.28424455979755475,fedadam_schema,final_fullclass_cifar10_seed4
15440,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,10.469128847122192,0.23445,0.23378653050194842,scaffold_schema,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,10.113938808441162,0.26683333333333337,0.2688345707587405,feddyn_schema,final_fullclass_cifar10_seed4
7724,0.11463277900574334,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,9.958790063858032,0.15793333333333334,0.15817617023335107,fedproto_forced,final_fullclass_cifar10_seed4
7724,0.280500899067698,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,9.950353384017944,0.26715000000000005,0.2666223984848314,fedproto_schema,final_fullclass_cifar10_seed4
7724,0.2711938341318848,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.8759870756183229,10.343775510787964,0.42926666666666663,0.42917692030853233,shared_observable,final_fullclass_cifar10_seed4
7724,0.11324115615496357,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0941074404344455,9.634958267211914,0.15916666666666665,0.1592773301865455,no_schema,final_fullclass_cifar10_seed4
11564,0.3073142712267811,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.37616979362943465,18.284013748168945,0.11565,0.11431995110227992,wrong_schema,final_fullclass_cifar10_seed4
7724,2.402904978841874,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,18.55973529815674,0.4516333333333332,0.4516928367795673,qproto_cproto,final_fullclass_cifar10_seed4
11564,2.402904978841874,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,22.866146564483643,0.4520666666666667,0.4521527512218449,qproto_chop,final_fullclass_cifar10_seed4
20524,4.499313013123178,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,22.882842302322388,0.45394999999999985,0.45405094543438107,qproto_masked,final_fullclass_cifar10_seed4
24364,4.499313013123178,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\cifar10_feat_resnet18_sz32_pt.npz,0.02,0.01,0.5,96,0.12,10,3000,12000,96,0.8,256,0.8,0.03,0.015,4,1.0,"64,128,256,1024",192,7,0.0,25.38813066482544,0.45391666666666663,0.45405553153171924,qproto_masked_hop,final_fullclass_cifar10_seed4
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,7.872032403945923,0.21367499999999998,0.2129438658093256,fedavg_forced,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.567063331604004,0.21322499999999994,0.21226387404287755,fedprox_forced,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.752264738082886,0.27745000000000003,0.2785002186564981,fedadam_forced,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.07991075515747,0.4741250000000001,0.475205889038455,fedavg_schema,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.697612762451172,0.471875,0.4728559556001482,fedprox_schema,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.091486930847168,0.5682750000000001,0.5704622861368579,fedadam_schema,final_fullclass_fashion10_seed0
15440,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.898759603500366,0.450325,0.4541048277338916,scaffold_schema,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.94323205947876,0.49892499999999995,0.5001117399690327,feddyn_schema,final_fullclass_fashion10_seed0
7724,0.2002078755894107,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.666633367538452,0.27302499999999996,0.2736778582838463,fedproto_forced,final_fullclass_fashion10_seed0
7724,0.4577906404621262,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.687132358551025,0.55825,0.5610900554847641,fedproto_schema,final_fullclass_fashion10_seed0
7724,0.5371131626164048,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.9023586867449648,9.322336435317993,0.67095,0.6740922177819396,shared_observable,final_fullclass_fashion10_seed0
7724,0.19169625317833866,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.09681667114929866,7.5182201862335205,0.26545,0.2661169357077328,no_schema,final_fullclass_fashion10_seed0
11564,0.3046317240916258,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.37107654025683456,9.651001453399658,0.16799999999999998,0.16881546088682206,wrong_schema,final_fullclass_fashion10_seed0
7724,4.50588896023898,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.018809080123901,0.679075,0.6818551458715124,qproto_cproto,final_fullclass_fashion10_seed0
11564,4.50588896023898,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.389934539794922,0.6791000000000003,0.6818341705798053,qproto_chop,final_fullclass_fashion10_seed0
20524,6.6566409917315985,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.832371234893799,0.6803250000000002,0.6831173218048324,qproto_masked,final_fullclass_fashion10_seed0
24364,6.6566409917315985,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,11.67807149887085,0.68075,0.6836330972996445,qproto_masked_hop,final_fullclass_fashion10_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.232537508010864,0.19137500000000002,0.20463007163584734,fedavg_forced,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,8.528816938400269,0.19167499999999998,0.20487926233647022,fedprox_forced,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,8.137637853622437,0.25009999999999993,0.25479166039023754,fedadam_forced,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,7.970498323440552,0.42715,0.4386750795614969,fedavg_schema,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,8.754410028457642,0.42542500000000005,0.4370265900475466,fedprox_schema,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.41453742980957,0.51695,0.5182356636137928,fedadam_schema,final_fullclass_fashion10_seed1
15440,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.432629585266113,0.34984999999999994,0.36557482913455563,scaffold_schema,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.79881763458252,0.43632499999999996,0.44578827585917535,feddyn_schema,final_fullclass_fashion10_seed1
7724,0.20835157707785246,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,8.801256895065308,0.24137499999999998,0.2451741316834864,fedproto_forced,final_fullclass_fashion10_seed1
7724,0.42554707672120806,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.918958187103271,0.49642500000000006,0.49854371467657943,fedproto_schema,final_fullclass_fashion10_seed1
7724,0.4805660840773067,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.8350068279355575,9.692557334899902,0.6339999999999999,0.6324982261570739,shared_observable,final_fullclass_fashion10_seed1
7724,0.21041023071911158,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.08806349285864173,7.6995158195495605,0.24009999999999998,0.2435262834138058,no_schema,final_fullclass_fashion10_seed1
11564,0.31985286750111536,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.4122397156739487,11.37777590751648,0.1361,0.13776200813425737,wrong_schema,final_fullclass_fashion10_seed1
7724,4.453870099234239,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.734967947006226,0.6394750000000001,0.6385040658992758,qproto_cproto,final_fullclass_fashion10_seed1
11564,4.453870099234239,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,11.360043048858643,0.642,0.6409656657187527,qproto_chop,final_fullclass_fashion10_seed1
20524,6.888771046028419,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,12.716337442398071,0.642875,0.6419139463265298,qproto_masked,final_fullclass_fashion10_seed1
24364,6.888771046028419,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,12.374103546142578,0.6443500000000001,0.6433261505292368,qproto_masked_hop,final_fullclass_fashion10_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,8.398253679275513,0.20684999999999998,0.20246780147520022,fedavg_forced,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,8.937169790267944,0.20500000000000002,0.20055539498262992,fedprox_forced,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.122028350830078,0.25422500000000003,0.2525844936129737,fedadam_forced,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,8.75057601928711,0.5100999999999999,0.5061957692340756,fedavg_schema,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.240910053253174,0.5091,0.5051024282862114,fedprox_schema,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.149635314941406,0.5475999999999999,0.5438193887636698,fedadam_schema,final_fullclass_fashion10_seed2
15440,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.762460708618164,0.37829999999999997,0.3806306403475059,scaffold_schema,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.562764883041382,0.5081750000000002,0.5049153483404847,feddyn_schema,final_fullclass_fashion10_seed2
7724,0.2049368031366857,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.051258087158203,0.23497500000000002,0.23550376417441538,fedproto_forced,final_fullclass_fashion10_seed2
7724,0.42148995820556573,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.185968399047852,0.525375,0.5222965952773562,fedproto_schema,final_fullclass_fashion10_seed2
7724,0.4670401130753393,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.8208964346516355,10.223708152770996,0.6705,0.6675778298717492,shared_observable,final_fullclass_fashion10_seed2
7724,0.19758435090791468,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.09329012537788203,14.65094780921936,0.24234999999999998,0.24370823987202356,no_schema,final_fullclass_fashion10_seed2
11564,0.3051500471826124,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.42513158286734337,21.04044532775879,0.15395,0.15554532762320736,wrong_schema,final_fullclass_fashion10_seed2
7724,4.238330974036587,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,11.098436832427979,0.6867499999999999,0.6843907297260118,qproto_cproto,final_fullclass_fashion10_seed2
11564,4.238330974036587,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,16.90607237815857,0.687875,0.6854394216817333,qproto_chop,final_fullclass_fashion10_seed2
20524,6.577736722845244,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,17.216235637664795,0.6871999999999999,0.6847594502012919,qproto_masked,final_fullclass_fashion10_seed2
24364,6.577736722845244,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,16.507267951965332,0.6880750000000001,0.685567133415713,qproto_masked_hop,final_fullclass_fashion10_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,20.639718532562256,0.180725,0.17232252785664623,fedavg_forced,final_fullclass_fashion10_seed3
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,14.799173593521118,0.18035,0.17189529386871677,fedprox_forced,final_fullclass_fashion10_seed3
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,13.544942617416382,0.23615000000000003,0.23356377586668525,fedadam_forced,final_fullclass_fashion10_seed3
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,21.525749683380127,0.404,0.3980112817178916,fedavg_schema,final_fullclass_fashion10_seed3
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\fashion_mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.8,0.03,0.015,3,1.0,"64,128,256,1024",192,7,0.0,12.704991579055786,0.40169999999999995,0.3955859685599254,fedprox_schema,final_fullclass_fashion10_seed3
